country,year,CAPB_1,CAPB,bp_adj_new,bp_success_new,bp_success_new_first,rapid_adj_c,unemp_rate,short_term_i,gross_fin_liab,debtgdp_wb,debtgdp,gov_bond_int,gdp_growth,cpi_inflation_rate,gdp_value,payment_min_i,receipts_min_i,totalseats,govoth,numgov,numvote,herfgov,govfrac,efw_total,gov_crises,cabinet_change,number_spending_ministers,potrafke_ideology,election,exo,endo,month,ngov1rlc,ngov2rlc,ngov3rlc,ngov4rlc,ngov5rlc,ngov6rlc,ngov1seat,ngov2seat,ngov3seat,ngov4seat,ngov5seat,ngov6seat,nnum_gov_seats
belgium,1981,-5.520357,-8.075179,0,0,0,0,8.583879,15.27083,86.90253,,86.90253,13.43667,-0.2792836,7.6,9.53E+10,4.62E+10,4.31E+10,215,1,154,68.68,0.4336313,0.5700704,7.38,2,2,22,3,1,0,1,11,3,1,,,,,82,57,0,,,,139
belgium,1982,-8.075179,-2.843524,0,0,0,0,10.07355,13.97083,96.56499,98.79429,96.56499,13.42833,0.5949869,8.7,1.03E+11,4.91E+10,4.78E+10,236,1,113,47.76,0.2766857,0.7297724,7.36,0,1,12,2,0,0,0,,3,3,,,,,61,52,0,,,,113
belgium,1983,-2.843524,-3.550756,1,0,0,0,10.74998,10.4,106.8026,109.3581,106.8026,11.94083,0.3118427,7.7,1.09E+11,5.24E+10,5.11E+10,236,1,113,47.76,0.2766857,0.7297724,7.34,0,0,12,2,0,0,0,,3,3,,,,,61,52,0,,,,113
belgium,1984,-3.550756,0.5909961,1,0,0,0,10.80001,11.42083,110.7096,113.646,110.7096,12.2425,2.466383,6.3,1.18E+11,5.51E+10,5.58E+10,236,1,113,47.76,0.2766857,0.7297724,7.32,0,0,12,2,0,0,0,,3,3,,,,,61,52,0,,,,113
belgium,1985,0.5909961,1.330092,1,0,0,0,10.11674,9.516666,115.2655,118.3807,115.2655,10.96833,1.651793,4.9,1.26E+11,5.79E+10,5.92E+10,236,1,113,47.76,0.2766857,0.7297724,7.3,1,0,12,2,1,1,0,10,3,3,,,,,61,52,0,,,,113
belgium,1986,1.330092,1.657649,1,0,0,0,10.05834,8.083333,120.3479,123.618,120.3479,8.625834,1.822762,1.3,1.31E+11,5.97E+10,6.12E+10,205,1,108,48.4,0.3184156,0.6879543,7.36,0,0,12,2,0,0,0,,3,3,,,,,69,46,0,,,,115
belgium,1987,1.657649,3.083591,1,0,0,0,9.816102,7.054167,124.8218,128.138,124.8218,8.184167,2.306659,1.6,1.37E+11,6.06E+10,6.43E+10,205,1,108,48.4,0.3184156,0.6879543,7.42,0,0,12,2,1,0,1,12,3,3,,,,,69,46,0,,,,115
belgium,1988,3.083591,2.285707,0,0,0,0,8.82575,6.729167,125.003,128.5927,125.003,8.0075,4.723209,1.2,1.46E+11,6.22E+10,6.70E+10,221,2,150,66.1,0.2260222,0.7791723,7.48,1,0,16,3,0,0,0,,3,1,3,,,,62,72,16,,,,150
belgium,1989,2.285707,2.554707,0,0,0,0,7.391226,8.8,121.9538,,121.9538,8.586667,3.469167,3.1,1.59E+11,6.40E+10,6.97E+10,221,2,150,66.1,0.2260222,0.7791723,7.54,0,0,16,3,0,0,0,,3,1,3,,,,62,72,16,,,,150
belgium,1990,2.554707,3.248109,0,0,0,0,6.549933,9.633333,125.7202,125.5583,125.7202,10.06167,3.137403,3.4,1.68E+11,6.69E+10,7.49E+10,221,2,150,66.1,0.2260222,0.7791723,7.6,0,0,16,3,0,0,0,,3,1,3,,,,62,72,16,,,,150
belgium,1991,3.248109,2.310815,0,0,0,0,6.441717,9.3825,127.3102,126.9262,127.3102,9.310833,1.833074,3.2,1.76E+11,7.28E+10,7.95E+10,221,2,150,66.1,0.2260222,0.7791723,7.56,0,0,16,3,1,1,0,11,3,1,3,,,,62,72,16,,,,150
belgium,1992,2.310815,1.768948,1,1,1,0,7.092039,9.370833,136.5282,128.5069,136.5282,8.659166,1.530655,2.4,1.85E+11,7.72E+10,8.28E+10,212,1,120,50.1,0.2676389,0.7385154,7.52,0,1,13,3,0,0,0,,3,1,,,,,57,63,0,,,,120
belgium,1993,1.768948,3.894771,1,1,0,0,8.627265,8.224167,140.6451,134.0685,140.6451,7.216667,-0.9618731,2.8,1.91E+11,8.08E+10,8.86E+10,212,1,120,50.1,0.2676389,0.7385154,7.48,1,0,13,3,0,0,0,,3,1,,,,,57,63,0,,,,120
belgium,1994,3.894771,4.46264,1,1,0,0,9.758373,5.695,137.7199,132.0673,137.7199,7.7025,3.226971,2.4,2.01E+11,8.42E+10,9.36E+10,212,1,120,50.1,0.2676389,0.7385154,7.44,0,0,13,3,0,0,0,,3,1,,,,,57,63,0,,,,120
belgium,1995,4.46264,4.500265,1,1,0,0,9.691812,4.783333,135.2922,130.1817,135.2922,7.3775,2.384757,1.5,2.08E+11,8.73E+10,9.70E+10,212,1,120,50.1,0.2676389,0.7385154,7.4,0,1,12,3,1,1,0,5,3,1,,,,,41,41,0,,,,82
belgium,1996,4.500265,4.975013,1,1,0,0,9.55046,3.216667,133.164,127.4795,133.164,6.298333,1.227247,2.1,2.11E+11,9.06E+10,1.01E+11,150,1,82,51.6,0.2715645,0.7374285,7.5,0,0,12,3,0,0,0,,3,1,,,,,41,41,0,,,,82
belgium,1997,4.975013,5.357918,1,1,0,0,9.225347,3.436667,127.8191,122.6676,127.8191,5.586667,3.852089,1.6,2.22E+11,9.29E+10,1.06E+11,150,1,82,51.6,0.2715645,0.7374285,7.6,0,0,12,3,0,0,0,,3,1,,,,,41,41,0,,,,82
belgium,1998,5.357918,6.527287,1,1,0,0,9.341223,3.558333,123.0543,117.4026,123.0543,4.695,1.93665,0.9,2.30E+11,9.59E+10,1.12E+11,150,1,82,51.6,0.2715645,0.7374285,7.7,0,0,12,3,0,0,0,,3,1,,,,,41,41,0,,,,82
belgium,1999,6.527287,5.770372,0,0,0,0,8.467525,2.9635,119.4909,113.5714,119.4909,4.713333,3.508542,1.1,2.39E+11,9.95E+10,1.16E+11,150,3,94,58.5,0.181002,0.8278044,7.8,1,1,12,3,1,1,0,6,3,1,,,,,41,41,0,,,,82
belgium,2000,5.770372,5.25887,0,0,0,0,6.874296,4.391767,113.6298,107.7785,113.6298,5.57,3.778241,2.5,2.52E+11,1.03E+11,1.22E+11,150,3,94,58.5,0.181002,0.8278044,7.9,0,0,12,4,0,0,0,,3,1,1,,,,41,33,20,,,,94
belgium,2001,5.25887,6.042502,0,0,0,0,6.584993,4.261783,111.8574,106.4834,111.8574,5.063334,0.7107475,2.5,2.60E+11,1.08E+11,1.26E+11,150,3,94,58.5,0.181002,0.8278044,7.5,0,0,12,4,0,0,0,,3,1,1,,,,41,33,20,,,,94
belgium,2002,6.042502,5.394067,0,0,0,0,7.525118,3.318592,108.2631,103.3866,108.2631,4.8925,1.386609,1.6,2.69E+11,1.16E+11,1.31E+11,150,3,94,58.5,0.181002,0.8278044,7.5,0,0,12,4,0,0,0,,3,1,1,,,,41,33,20,,,,94
belgium,2003,5.394067,5.473715,0,0,0,0,8.183946,2.333467,103.2961,98.36361,103.2961,4.145833,0.7941372,1.6,2.76E+11,1.22E+11,1.33E+11,150,3,94,58.5,0.181002,0.8278044,7.7,0,1,12,4,1,1,0,5,3,1,1,,,,41,33,20,,,,94
belgium,2004,5.473715,4.261369,0,0,0,0,8.384951,2.106333,98.26308,94.02515,98.26308,4.0625,3.061597,2.1,2.91E+11,1.27E+11,1.39E+11,150,2,97,57.1,0.2221809,0.7859214,7.6,0,0,12,4,0,0,0,,1,3,,,,,48,49,0,,,,97
belgium,2005,4.261369,1.432613,0,0,0,0,8.475107,2.184683,95.84575,91.96764,95.84575,3.365,1.936339,2.8,3.03E+11,1.34E+11,1.46E+11,150,2,97,57.1,0.2221809,0.7859214,7.4,0,0,12,4,0,0,0,,1,3,,,,,48,49,0,,,,97
belgium,2006,1.432613,3.682458,0,0,0,0,8.266411,3.079225,91.61797,87.9509,91.61797,3.805,2.705864,1.8,3.19E+11,1.39E+11,1.52E+11,150,2,97,57.1,0.2221809,0.7859214,7.5,0,0,12,4,0,0,0,,1,3,,,,,48,49,0,,,,97
belgium,2007,3.682458,2.684986,0,0,0,0,7.466468,4.277608,88.0007,84.00637,88.0007,4.333333,2.836848,1.8,3.36E+11,1.45E+11,1.58E+11,150,2,97,57.1,0.2221809,0.7859214,7.4,1,,12,4,1,1,0,6,1,3,,,,,48,49,0,,,,97
belgium,2008,2.684986,1.920017,,,,0,7.025859,4.634233,92.96709,89.19755,92.96709,4.398334,0.8510823,4.5,3.46E+11,1.56E+11,1.65E+11,150,2,101,59.78,0.2177238,0.790099,7.3,1,,13,3,0,0,0,,3,3,1,,,,40,41,20,,,,101
belgium,2009,1.920017,-0.7507859,,,,0,7.891876,1.228358,100.0082,95.68584,100.0082,3.818333,-2.660673,-0.1,3.40E+11,1.65E+11,1.60E+11,150,2,101,59.78,0.2177238,0.790099,7.3,0,,13,3,0,0,0,,3,3,1,,,,40,41,20,,,,101
belgium,2010,-0.7507859,0.2429259,,,,0,8.274791,0.8109583,100.1823,95.55929,100.1823,3.345,2.263633,2.2,3.54E+11,1.71E+11,1.69E+11,150,2,101,59.78,0.2177238,0.790099,7.4,1,,13,,1,0,1,6,3,3,1,,,,40,41,20,,,,101
belgium,2011,0.2429259,0.1547776,,,,0,7.026921,1.3906,100.2994,97.75421,100.2994,4.096667,2.021707,3.5,3.70E+11,1.76E+11,1.76E+11,150,3,96,57.23,0.1841725,0.8244152,,,,13,,0,0,0,,3,3,1,,,,26,31,26,,,,83
belgium,2012,0.1547776,1.125028,,,,0,7.338824,0.5731834,101.4682,99.777,101.4682,4.085,0.4931765,2.8,3.80E+11,1.80E+11,1.83E+11,150,3,96,57.23,0.1841725,0.8244152,,,,,3,,,,,1,3,3,,,,39,31,26,,,,96
belgium,2013,1.125028,2.195785,,,,0,7.560741,0.2206667,100.992,,100.992,4.4575,1.594616,1.1,3.92E+11,1.83E+11,1.91E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
canada,1967,,,,,,,3.826253,5.820437,,56.95811,,5.898334,2.915359,3.6,6.97E+10,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,0
canada,1968,,,,,,,4.477925,6.787289,,56.2553,,6.725,4.879922,4.1,7.61E+10,,,,,,,,,,0,1,,4,,,,,,,,,,,,,,,,,0
canada,1969,,,,,,,4.41821,7.759284,,54.36251,,7.558333,5.033,4.6,8.38E+10,,,,,,,,,,1,0,,4,,,,,,,,,,,,,,,,,0
canada,1970,,0.3349141,,,,,5.715873,7.419801,54.28202,56.6791,54.28202,7.965833,3.03039,3.3,9.02E+10,2.71E+10,2.94E+10,,,,,,,8,5,0,16,4,,,,,,,,,,,,,,,,,0
canada,1971,0.3349141,0.1969912,,,,0,6.190123,4.548404,55.32783,57.82528,55.32783,6.945,4.117702,2.7,9.84E+10,3.04E+10,3.26E+10,,,,,,,7.84,0,0,16,4,,,,,,,,,,,,,,,,,0
canada,1972,0.1969912,-0.1546527,,,,0,6.235192,5.074737,53.51465,56.62422,53.51465,7.225,5.445798,5,1.10E+11,3.44E+10,3.65E+10,,,,,,,7.68,0,0,16,4,,,,,,,,,,,,,,,,,0
canada,1973,-0.1546527,0.2475355,,,,0,5.540378,7.267957,48.02475,52.27006,48.02475,7.528333,6.964152,7.5,1.29E+11,3.92E+10,4.26E+10,,,,,,,7.52,0,0,16,4,,,,,,,,,,,,,,,,,0
canada,1974,0.2475355,0.0024344,,,,0,5.335189,10.50613,45.84821,49.44555,45.84821,8.87,3.691143,11,1.54E+11,4.93E+10,5.34E+10,,,,,,,7.36,0,0,16,4,,,,,,,,,,,,,,,,,0
canada,1975,0.0024344,-3.678475,0,0,0,0,6.932513,7.987071,45.21672,49.81958,45.21672,8.993333,1.822923,10.7,1.74E+11,6.09E+10,5.80E+10,263,0,141,43.16,1,0,7.2,0,0,25,4,0,0,0,,1,,,,,,141,0,0,,,,141
canada,1976,-3.678475,-2.893824,0,0,0,0,7.096186,9.234136,43.6126,42.78664,43.6126,9.229167,5.199255,7.5,2.00E+11,6.87E+10,6.64E+10,263,0,141,43.16,1,0,7.32,3,1,25,4,0,0,0,,1,,,,,,141,0,0,,,,141
canada,1977,-2.893824,-4.385802,0,0,0,0,8.063394,7.458664,45.11299,44.24835,45.11299,8.693334,3.458278,8,2.21E+11,7.75E+10,7.25E+10,258,0,135,43.16,1,0,7.44,0,0,25,4,0,0,0,,1,,,,,,135,0,0,,,,135
canada,1978,-4.385802,-5.189123,0,0,0,0,8.373713,8.673917,48.02661,47.06347,48.02661,9.235833,3.953591,9,2.45E+11,8.52E+10,7.81E+10,258,0,135,43.16,1,0,7.56,0,0,25,4,0,0,0,,1,,,,,,135,0,0,,,,135
canada,1979,-5.189123,-4.24384,0,0,0,0,7.497052,11.90665,45.27015,45.27897,45.27015,10.17917,3.804838,9.1,2.80E+11,9.40E+10,8.76E+10,258,0,135,43.16,1,0,7.68,1,1,7,2,1,1,0,5,1,,,,,,135,0,0,,,,135
canada,1980,-4.24384,-4.492187,0,0,0,0,7.523764,13.06894,45.63179,45.63179,45.63179,12.33833,2.162741,10.1,3.14E+11,1.09E+11,1.00E+11,282,0,135,35.9,1,0,7.8,0,1,23,4,1,0,1,2,3,,,,,,135,0,0,,,,135
canada,1981,-4.492187,-2.321933,0,0,0,0,7.616884,18.35861,46.93289,46.93289,46.93289,14.98917,3.503078,12.5,3.60E+11,1.25E+11,1.23E+11,283,0,147,44.3,1,0,7.82,0,0,23,4,0,0,0,,1,,,,,,147,0,0,,,,147
canada,1982,-2.321933,-3.482552,0,0,0,0,11.12428,14.33858,52.66846,52.66846,52.66846,14.43533,-2.859005,10.8,3.80E+11,1.44E+11,1.32E+11,283,0,147,44.3,1,0,7.84,1,0,23,4,0,0,0,,1,,,,,,147,0,0,,,,147
canada,1983,-3.482552,-4.276689,0,0,0,0,11.99435,9.408716,58.40257,58.40257,58.40257,11.39858,2.717727,5.9,4.11E+11,1.59E+11,1.41E+11,283,0,147,44.3,1,0,7.86,0,0,21,4,0,0,0,,1,,,,,,147,0,0,,,,147
canada,1984,-4.276689,-4.481007,0,0,0,0,11.35887,11.17094,61.67393,61.67393,61.67393,12.71004,5.814473,4.3,4.50E+11,1.70E+11,1.54E+11,283,0,147,44.3,1,0,7.88,0,1,21,4,1,0,1,9,1,,,,,,147,0,0,,,,147
canada,1985,-4.481007,-5.656989,0,0,0,0,10.63634,9.533225,66.86945,66.86945,66.86945,10.91183,4.780152,4,4.86E+11,1.82E+11,1.66E+11,282,0,211,50,1,0,7.9,0,0,25,1,0,0,0,,3,,,,,,211,0,0,,,,211
canada,1986,-5.656989,-3.508229,1,0,0,1,9.69206,9.129575,70.99854,70.99854,70.99854,9.145541,2.420783,4.2,5.13E+11,1.92E+11,1.84E+11,282,0,211,50,1,0,7.94,0,1,25,1,0,0,0,,3,,,,,,211,0,0,,,,211
canada,1987,-3.508229,-1.952884,1,0,0,1,8.806873,8.34725,71.44908,71.44908,71.44908,9.470708,4.253219,4.4,5.59E+11,2.04E+11,2.04E+11,282,0,211,50,1,0,7.98,1,0,25,1,0,0,0,,3,,,,,,211,0,0,,,,211
canada,1988,-1.952884,-1.581108,1,0,0,0,7.765076,9.533525,71.08355,71.08355,71.08355,9.830916,4.97444,4,6.13E+11,2.19E+11,2.26E+11,282,0,211,50,1,0,8.02,0,0,25,1,1,0,1,11,3,,,,,,211,0,0,,,,211
canada,1989,-1.581108,-1.521232,1,0,0,0,7.53438,12.13118,72.24709,72.24709,72.24709,9.780541,2.619404,5,6.58E+11,2.34E+11,2.43E+11,295,0,169,43.01,1,0,8.06,0,0,18,2,0,0,0,,3,,,,,,169,0,0,,,,169
canada,1990,-1.521232,-1.523271,0,0,0,0,8.151999,12.9423,75.18991,75.18991,75.18991,10.72692,0.1930249,4.8,6.80E+11,2.58E+11,2.62E+11,295,0,169,43.01,1,0,8.1,0,0,18,2,0,0,0,,3,,,,,,169,0,0,,,,169
canada,1991,-1.523271,-2.243145,0,0,0,0,10.30457,8.98165,82.33954,82.33954,82.33954,9.464125,-2.092164,5.6,6.85E+11,2.84E+11,2.71E+11,295,0,169,43.01,1,0,8.1,1,1,18,2,0,0,0,,3,,,,,,169,0,0,,,,169
canada,1992,-2.243145,-2.206284,0,0,0,0,11.223,6.57525,90.23155,90.23155,90.23155,8.061,0.8751616,1.5,7.00E+11,3.00E+11,2.81E+11,295,0,169,43.01,1,0,8.1,0,0,18,2,0,0,0,,3,,,,,,169,0,0,,,,169
canada,1993,-2.206284,-1.832631,0,0,0,0,11.38567,5.005033,96.32376,96.32376,96.32376,7.244083,2.338544,1.9,7.27E+11,3.06E+11,2.87E+11,295,0,169,43.01,1,0,8.1,0,2,21,2,1,1,0,10,3,,,,,,169,0,0,,,,169
canada,1994,-1.832631,-0.8217677,0,0,0,1,10.38556,5.4742,97.96179,97.96179,97.96179,8.355416,4.804273,0.2,7.71E+11,3.07E+11,3.01E+11,295,0,177,41.23,1,0,8.1,0,0,19,4,0,0,0,,1,,,,,,177,0,0,,,,177
canada,1995,-0.8217677,0.7873867,1,1,1,1,9.47157,7.097983,101.601,101.601,101.601,8.160292,2.808429,2.1,8.10E+11,3.09E+11,3.17E+11,295,0,177,41.23,1,0,8.1,0,0,19,4,0,0,0,,1,,,,,,177,0,0,,,,177
canada,1996,0.7873867,3.261877,1,1,0,1,9.625414,4.4548,101.7193,101.7193,101.7193,7.24125,1.618828,1.6,8.37E+11,3.09E+11,3.32E+11,295,0,177,41.23,1,0,8.16,0,1,20,4,0,0,0,,1,,,,,,177,0,0,,,,177
canada,1997,3.261877,5.487445,1,1,0,1,9.089502,3.529525,96.31791,96.31791,96.31791,6.142958,4.225833,1.6,8.83E+11,3.13E+11,3.56E+11,295,0,177,41.23,1,0,8.22,0,0,24,4,1,1,0,6,1,,,,,,177,0,0,,,,177
canada,1998,5.487445,5.111679,0,0,0,0,8.283141,5.0493,95.16456,95.16456,95.16456,5.282667,4.097461,1,9.15E+11,3.27E+11,3.71E+11,300,0,155,38.37,1,0,8.28,0,0,24,4,0,0,0,,1,,,,,,155,0,0,,,,155
canada,1999,5.111679,5.587021,0,0,0,0,7.561409,4.902017,91.36915,91.36915,91.36915,5.537125,5.531789,1.7,9.82E+11,3.37E+11,3.95E+11,302,0,155,38.37,1,0,8.34,0,0,24,4,0,0,0,,1,,,,,,155,0,0,,,,155
canada,2000,5.587021,5.136878,0,0,0,0,6.837354,5.673642,82.12687,82.12687,82.12687,5.930125,5.233289,2.7,1.08E+12,3.57E+11,4.25E+11,302,0,155,38.37,1,0,8.4,0,0,24,4,1,0,1,11,1,,,,,,155,0,0,,,,155
canada,2001,5.136878,3.050088,0,0,0,0,7.269144,4.020083,82.65914,82.65914,82.65914,5.476417,1.783756,2.5,1.11E+12,3.82E+11,4.27E+11,301,0,172,40.82,1,0,8.3,0,1,24,4,0,0,0,,1,,,,,,172,0,0,,,,172
canada,2002,3.050088,2.117588,0,0,0,0,7.662872,2.61555,80.55399,80.55399,80.55399,5.297292,2.924575,2.3,1.15E+12,3.99E+11,4.33E+11,301,0,172,40.82,1,0,8.2,0,0,24,4,0,0,0,,1,,,,,,172,0,0,,,,172
canada,2003,2.117588,1.586204,0,0,0,0,7.594617,2.968775,76.56183,76.56183,76.56183,4.803709,1.881096,2.8,1.21E+12,4.22E+11,4.51E+11,301,0,172,40.82,1,0,8.3,0,0,24,4,0,0,0,,1,,,,,,172,0,0,,,,172
canada,2004,1.586204,2.153239,0,0,0,0,7.167834,2.308275,72.60072,72.60072,72.60072,4.584,3.119934,1.9,1.29E+12,4.39E+11,4.81E+11,301,0,172,40.82,1,0,8.3,0,0,24,4,1,0,1,6,1,,,,,,172,0,0,,,,172
canada,2005,2.153239,2.137884,0,0,0,0,6.748692,2.801342,71.60815,71.60815,71.60815,4.066833,3.019099,2.2,1.37E+12,4.61E+11,5.11E+11,308,0,135,36.73,1,0,8.2,0,0,23,4,0,0,0,,1,,,,,,135,0,0,,,,135
canada,2006,2.137884,1.733407,0,0,0,0,6.307841,4.160984,70.25527,70.25527,70.25527,4.2115,2.823032,2,1.45E+12,4.90E+11,5.41E+11,308,0,135,36.73,1,0,8.3,0,1,23,2,1,0,1,1,3,,,,,,124,0,0,,,,124
canada,2007,1.733407,1.43881,0,0,0,0,6.049843,4.566525,66.51826,66.51826,66.51826,4.269834,2.200001,2.1,1.53E+12,5.19E+11,5.68E+11,308,0,124,36.3,1,0,8.2,0,,23,2,0,0,0,,3,,,,,,124,0,0,,,,124
canada,2008,1.43881,-0.5046713,,,,0,6.146015,3.203533,71.08184,71.28346,71.08184,3.603667,0.6887269,2.4,1.60E+12,5.56E+11,5.72E+11,308,0,124,36.3,1,0,8.1,1,,23,2,1,0,1,10,3,,,,,,124,0,0,,,,124
canada,2009,-0.5046713,-2.508612,,,,0,8.281829,0.4565833,83.43287,81.28017,83.43287,3.232583,-2.769749,0.3,1.53E+12,5.92E+11,5.58E+11,307,0,143,37.6,1,0,8,0,,23,2,0,0,0,,3,,,,,,143,0,0,,,,143
canada,2010,-2.508612,-3.675713,,,,0,7.991644,0.798125,85.05978,83.10926,85.05978,3.242875,3.218419,1.8,1.62E+12,6.21E+11,5.76E+11,307,0,143,37.6,1,0,8,0,,23,2,0,0,0,,3,,,,,,143,0,0,,,,143
canada,2011,-3.675713,-3.763066,,,,0,7.441188,1.190275,87.75478,83.5222,87.75478,2.811958,2.240409,2.9,1.71E+12,6.41E+11,5.97E+11,307,0,143,37.6,1,0,,,,23,2,1,0,1,5,3,,,,,,143,0,0,,,,143
canada,2012,-3.763066,-2.827755,,,,0,7.33686,1.19315,92.76786,85.28664,92.76786,2.79,1.850872,1.5,1.77E+12,6.50E+11,6.19E+11,308,0,167,39.6,1,0,,,,,2,,,,,3,,,,,,167,0,0,,,,167
canada,2013,-2.827755,-1.859457,,,,0,7.216021,1.195758,96.59916,,96.59916,3.815,2.471365,0.9,1.83E+12,6.58E+11,6.43E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
denmark,1967,,,,,,,0.8923536,,,10.05983,,9.412043,5.644574,7.7,8.86E+10,,,,,,,,,,1,0,,4,,,,,,,,,,,,,,,,,0
denmark,1968,,,,,,,1.557466,,,9.358343,,9.011365,5.668398,8,9.87E+10,,,,,,,,,,0,1,,3,,,,,,,,,,,,,,,,,0
denmark,1969,,,,,,,1.222644,,,8.357,,10.04292,6.477999,3.5,1.12E+11,,,,,,,,,,0,0,,2,,,,,,,,,,,,,,,,,0
denmark,1970,,,,,,,0.924602,,,7.61875,,11.51842,1.497543,6.5,1.24E+11,,,,,,,,,7.4,0,0,15,2,,,,,,,,,,,,,,,,,0
denmark,1971,,,,,,,1.193143,,,7.719643,,11.37563,3.001883,5.9,1.38E+11,5.15E+10,6.22E+10,,,,,,,7.14,0,1,15,2,,,,,,,,,,,,,,,,,0
denmark,1972,,,,,,,1.16307,,,6.644961,,11.43447,4.174998,6.6,1.57E+11,5.99E+10,7.08E+10,,,,,,,6.88,0,1,16,4,,,,,,,,,,,,,,,,,0
denmark,1973,,2.376294,,,,,0.7567787,,,5.851678,,13.0467,3.75924,9.3,1.81E+11,6.48E+10,7.78E+10,,,,,,,6.62,2,1,16,4,,,,,,,,,,,,,,,,,0
denmark,1974,2.376294,1.360604,,,,0,1.715446,,,5.082941,,16.45636,-0.8159544,15.3,2.03E+11,8.08E+10,9.24E+10,,,,,,,6.36,0,0,10,2,,,,,,,,,,,,,,,,,0
denmark,1975,1.360604,-1.96489,,,,0,3.84771,,,4.255026,,13.20853,-1.221452,9.6,2.28E+11,9.49E+10,9.50E+10,175,0,22,12.3,1,0,6.1,0,1,13,4,1,0,1,1,1,,,,,,53,0,0,,,,53
denmark,1976,-1.96489,-1.923836,,,,0,3.88044,,,4.494037,,15.50183,6.093501,9,2.64E+11,1.09E+11,1.12E+11,175,0,53,29.94,1,0,6.12,0,0,13,4,0,0,0,,1,,,,,,53,0,0,,,,53
denmark,1977,-1.923836,-1.478533,,,,0,4.71387,,,8.779166,,16.9107,1.978854,10.9,2.93E+11,1.22E+11,1.27E+11,175,0,53,29.94,1,0,6.14,0,1,15,4,1,0,1,2,1,,,,,,53,0,0,,,,53
denmark,1978,-1.478533,-0.6448298,0,0,0,0,5.398257,,,14.09509,,18.1361,2.274547,10.2,3.27E+11,1.41E+11,1.46E+11,175,0,65,37,1,0,6.16,0,0,15,4,0,0,0,,1,,,,,,65,0,0,,,,65
denmark,1979,-0.6448298,-1.176467,0,0,0,0,4.576642,,,19.37466,,18.07638,3.950129,9.6,3.64E+11,1.62E+11,1.67E+11,175,0,86,49,0.6308815,0.373461,6.18,1,1,17,3,1,0,1,10,1,3,,,,,65,21,0,,,,86
denmark,1980,-1.176467,-2.528965,0,0,0,0,5.201069,17.75436,47.48317,27.1212,47.48317,19.87814,-0.4875424,12.3,3.93E+11,1.87E+11,1.84E+11,175,0,69,38.3,1,0,6.2,0,0,15,4,0,0,0,,1,,,,,,69,0,0,,,,69
denmark,1981,-2.528965,-4.021495,0,0,0,0,7.017913,15.35015,58.18199,36.51768,58.18199,20.02958,-0.8869038,11.8,4.30E+11,2.14E+11,2.02E+11,175,1,90,49.5,0.6076543,0.3967541,6.24,0,1,15,4,1,0,1,12,1,,,,,,69,0,0,,,,69
denmark,1982,-4.021495,-6.324015,0,0,0,0,7.503466,16.92114,70.74223,47.9272,70.74223,21.24806,3.713983,10.1,4.91E+11,2.50E+11,2.27E+11,175,0,59,32.9,1,0,6.28,0,1,17,4,0,0,0,,1,,,,,,59,0,0,,,,59
denmark,1983,-6.324015,-2.674012,0,0,0,1,8.0795,12.81692,82.32085,54.16667,82.32085,14.99786,2.651857,6.9,5.41E+11,2.69E+11,2.60E+11,175,1,77,43,0.2626075,0.747095,6.32,0,0,18,2,0,0,0,,3,3,3,2,,,26,20,15,4,,,65
denmark,1984,-2.674012,2.116608,1,1,1,1,7.727058,11.77503,83.72455,63.55735,83.72455,14.42721,4.165577,6.3,5.98E+11,2.82E+11,2.94E+11,175,1,77,43,0.2626075,0.747095,6.36,0,0,18,2,1,0,1,1,3,3,3,2,,,26,20,15,4,,,65
denmark,1985,2.116608,3.517764,1,1,0,1,6.472786,10.33472,81.12633,68.39349,81.12633,11.58127,4.024435,4.7,6.49E+11,2.97E+11,3.26E+11,175,1,78,42.8,0.3980934,0.6097236,6.4,0,0,18,2,0,0,0,,3,3,3,2,,,42,22,8,5,,,77
denmark,1986,3.517764,7.175248,1,1,0,1,4.920763,9.220315,78.17074,66.21381,78.17074,10.05121,4.949241,3.7,6.99E+11,3.07E+11,3.64E+11,175,1,78,42.8,0.3980934,0.6097236,6.56,0,1,18,2,0,0,0,,3,3,3,2,,,42,22,8,5,,,77
denmark,1987,7.175248,6.268072,0,0,0,0,4.91882,10.19969,74.68198,60.58171,74.68198,11.28459,0.2899368,4,7.34E+11,3.38E+11,3.87E+11,175,1,78,42.8,0.3980934,0.6097236,6.72,0,1,18,2,1,0,1,9,3,3,3,2,,,42,22,8,5,,,77
denmark,1988,6.268072,5.789076,0,0,0,0,5.665055,8.606631,73.13106,57.14536,73.13106,9.883703,-0.1426641,4.5,7.62E+11,3.70E+11,4.13E+11,175,1,78,38.5,0.3980934,0.6097236,6.88,1,1,18,2,1,0,1,5,3,3,3,2,,,42,22,8,5,,,77
denmark,1989,5.789076,4.892201,0,0,0,0,6.765296,9.402516,71.22665,56.58397,71.22665,9.706354,0.5729004,4.8,8.05E+11,3.95E+11,4.27E+11,175,1,78,38.5,0.3980934,0.6097236,7.04,0,0,18,2,0,0,0,,3,3,1,,,,35,22,10,0,,,67
